customer_id,customer_name,country,signup_date,is_active
2836,Customer_2836,USA,2023-12-19,1
2837,Customer_2837,,2022-11-14,
2838,Customer_2838,Pakistan,2023-03-01,0
2839,Customer_2839,UK,2023-09-26,0
2840,Customer_2840,India,2024-03-06,0
2841,Customer_2841,India,2022-10-25,1
2842,Customer_2842,UK,2023-01-15,1
2843,Customer_2843,USA,2022-01-07,1
2844,Customer_2844,,2023-08-17,0
2845,Customer_2845,India,2023-01-17,0
2846,Customer_2846,India,2022-05-16,0
2847,Customer_2847,UK,2022-09-10,
2848,Customer_2848,Pakistan,2022-08-04,1
2849,Customer_2849,India,2023-09-07,0
2850,Customer_2850,India,2023-01-22,1
2851,Customer_2851,UAE,2023-05-29,0
2852,Customer_2852,Pakistan,2023-11-15,0
2853,Customer_2853,Pakistan,2022-07-26,1
2854,Customer_2854,USA,2022-07-22,1
2855,Customer_2855,Pakistan,2022-08-02,0
2856,Customer_2856,India,2024-02-09,0
2857,Customer_2857,Pakistan,2022-08-19,1
2858,Customer_2858,Pakistan,2023-09-30,1
2859,Customer_2859,Pakistan,2022-07-27,1
2860,Customer_2860,Pakistan,2024-03-07,0
2861,Customer_2861,USA,2023-06-09,0
2862,Customer_2862,Pakistan,2023-06-19,
2863,Customer_2863,,2024-04-10,1
2864,Customer_2864,India,2024-04-27,0
2865,Customer_2865,India,2022-09-11,1
2866,Customer_2866,India,2023-08-09,1
2867,Customer_2867,India,2022-09-09,0
2868,Customer_2868,UK,2024-04-06,0
2869,Customer_2869,Pakistan,2023-06-19,1
2870,Customer_2870,India,2024-02-02,1
2871,Customer_2871,USA,2022-07-22,1
2872,Customer_2872,USA,2024-02-23,1
2873,Customer_2873,USA,2022-09-03,0
2874,Customer_2874,India,2024-04-11,0
2875,Customer_2875,UK,2022-07-10,
2876,Customer_2876,India,2023-01-26,0
2877,Customer_2877,India,2024-02-08,1
2878,Customer_2878,Pakistan,2022-11-21,1
2879,Customer_2879,India,2022-06-02,1
2880,Customer_2880,Pakistan,2023-06-11,0
2881,Customer_2881,Pakistan,2023-06-10,1
2882,Customer_2882,USA,2023-05-13,1
2883,Customer_2883,Pakistan,2023-09-10,1
2884,Customer_2884,Pakistan,2022-05-30,1
2885,Customer_2885,Pakistan,2022-12-14,0
2886,Customer_2886,USA,2023-03-16,0
2887,Customer_2887,India,2022-07-08,0
2888,Customer_2888,India,2023-09-20,0
2889,Customer_2889,UK,2022-09-22,
2890,Customer_2890,UK,2022-02-14,1
2891,Customer_2891,Pakistan,2022-01-19,1
2892,Customer_2892,UAE,2022-09-06,1
2893,Customer_2893,UK,2022-06-09,0
2894,Customer_2894,UAE,2022-06-30,
2895,Customer_2895,Pakistan,2022-12-01,0
2896,Customer_2896,USA,2023-03-21,0
2897,Customer_2897,India,2022-01-21,1
2898,Customer_2898,Pakistan,2023-09-11,1
2899,Customer_2899,India,2023-06-13,1
2900,Customer_2900,Pakistan,2024-03-09,0
2901,Customer_2901,Pakistan,2024-05-18,1
2902,Customer_2902,UK,2023-03-17,0
2903,Customer_2903,Pakistan,2023-10-19,0
2904,Customer_2904,India,2022-04-06,1
2905,Customer_2905,India,2022-02-16,1
2906,Customer_2906,Pakistan,2023-08-15,1
2907,Customer_2907,,2023-11-27,1
2908,Customer_2908,Pakistan,2022-02-06,1
2909,Customer_2909,Pakistan,2023-06-04,1
2910,Customer_2910,Pakistan,2022-07-10,1
2911,Customer_2911,Pakistan,2022-06-26,1
2912,Customer_2912,Pakistan,2024-06-16,
2913,Customer_2913,UAE,2023-04-24,
2914,Customer_2914,,2024-02-11,0
2915,Customer_2915,Pakistan,2024-01-01,1
2916,Customer_2916,UAE,2023-07-30,1
2917,Customer_2917,UAE,2023-10-07,0
2918,Customer_2918,UK,2023-09-19,1
2919,Customer_2919,India,2022-08-17,0
2920,Customer_2920,Pakistan,2022-03-19,1
2921,Customer_2921,Pakistan,2023-07-23,1
2922,Customer_2922,UAE,2022-03-08,0
2923,Customer_2923,UK,2023-10-19,0
2924,Customer_2924,Pakistan,2023-03-15,
2925,Customer_2925,India,2022-10-14,0
2926,Customer_2926,USA,2022-03-26,0
2927,Customer_2927,UK,2024-05-16,0
2928,Customer_2928,,2023-02-26,1
2929,Customer_2929,UK,2022-06-17,1
2930,Customer_2930,India,2024-03-10,1
2931,Customer_2931,India,2023-10-15,1
2932,Customer_2932,UAE,2022-08-17,1
2933,Customer_2933,Pakistan,2022-01-11,1
2934,Customer_2934,India,2022-12-18,0
2935,Customer_2935,UAE,2023-12-25,1
2936,Customer_2936,Pakistan,2024-03-14,1
2937,Customer_2937,UK,2023-07-04,1
2938,Customer_2938,India,2024-02-03,0
2939,Customer_2939,,2023-06-12,0
2940,Customer_2940,Pakistan,2023-04-09,0
2941,Customer_2941,Pakistan,2024-04-04,0
2942,Customer_2942,UAE,2023-03-03,1
2943,Customer_2943,Pakistan,2023-03-06,0
2944,Customer_2944,UAE,2023-08-05,1
2945,Customer_2945,UK,2022-08-31,0
2946,Customer_2946,Pakistan,2022-01-19,0
2947,Customer_2947,India,2024-06-17,1
2948,Customer_2948,India,2023-03-17,0
2949,Customer_2949,India,2022-06-15,1
2950,Customer_2950,USA,2022-03-03,0
2951,Customer_2951,UK,2024-05-07,0
2952,Customer_2952,UAE,2023-01-05,1
2953,Customer_2953,UAE,2022-10-13,1
2954,Customer_2954,India,2023-12-15,0
2955,Customer_2955,USA,2024-04-05,0
2956,Customer_2956,UAE,2023-05-02,1
2957,Customer_2957,UAE,2023-01-22,
2958,Customer_2958,USA,2024-06-04,1
2959,Customer_2959,Pakistan,2022-10-10,0
2960,Customer_2960,UK,2022-08-29,
2961,Customer_2961,Pakistan,2023-06-25,0
2962,Customer_2962,Pakistan,2022-06-10,0
2963,Customer_2963,Pakistan,2022-05-10,1
2964,Customer_2964,,2024-03-29,0
2965,Customer_2965,USA,2022-12-04,0
2966,Customer_2966,UAE,2024-05-26,0
2967,Customer_2967,UAE,2023-11-19,0
2968,Customer_2968,India,2022-08-04,1
2969,Customer_2969,USA,2022-11-27,1
2970,Customer_2970,India,2024-05-08,0
2971,Customer_2971,India,2022-09-29,1
2972,Customer_2972,Pakistan,2023-09-26,
2973,Customer_2973,UK,2024-04-14,1
2974,Customer_2974,UAE,2023-04-12,0
2975,Customer_2975,India,2024-05-04,
2976,Customer_2976,Pakistan,2022-12-07,1
2977,Customer_2977,UK,2023-09-29,0
2978,Customer_2978,Pakistan,2024-06-03,0
2979,Customer_2979,UAE,2024-02-08,0
2980,Customer_2980,,2022-12-22,1
2981,Customer_2981,India,2022-04-28,0
2982,Customer_2982,Pakistan,2023-08-12,1
2983,Customer_2983,UAE,2023-04-07,0
2984,Customer_2984,UK,2022-01-07,
2985,Customer_2985,India,2022-12-21,0
2986,Customer_2986,,2023-08-05,
2987,Customer_2987,Pakistan,2024-01-04,
2988,Customer_2988,India,2022-10-31,0
2989,Customer_2989,UAE,2023-08-02,1
2990,Customer_2990,USA,2022-03-31,0
2991,Customer_2991,Pakistan,2023-09-07,
2992,Customer_2992,UK,2022-04-08,1
2993,Customer_2993,India,2022-04-28,0
2994,Customer_2994,India,2022-08-16,0
2995,Customer_2995,Pakistan,2023-05-03,0
2996,Customer_2996,USA,2023-03-23,
2997,Customer_2997,Pakistan,2024-04-27,1
2998,Customer_2998,Pakistan,2023-01-25,1
2999,Customer_2999,Pakistan,2023-07-17,0
3000,Customer_3000,USA,2023-05-05,0
3001,Customer_3001,UAE,2023-10-28,
3002,Customer_3002,UK,2023-12-17,0
3003,Customer_3003,Pakistan,2022-07-04,
3004,Customer_3004,UAE,2023-06-16,0
3005,Customer_3005,India,2022-07-13,0
3006,Customer_3006,UK,2022-12-16,1
3007,Customer_3007,USA,2023-05-21,
3008,Customer_3008,Pakistan,2023-07-06,
3009,Customer_3009,UAE,2023-08-29,0
3010,Customer_3010,Pakistan,2022-11-20,0
3011,Customer_3011,India,2022-06-30,1
3012,Customer_3012,Pakistan,2022-03-31,1
3013,Customer_3013,Pakistan,2022-04-23,1
3014,Customer_3014,India,2022-01-26,0
3015,Customer_3015,UAE,2024-05-17,
3016,Customer_3016,Pakistan,2022-07-25,1
3017,Customer_3017,UAE,2024-01-09,1
3018,Customer_3018,India,2024-05-16,1
3019,Customer_3019,Pakistan,2024-06-01,0
3020,Customer_3020,UK,2024-02-11,
3021,Customer_3021,Pakistan,2023-08-30,1
3022,Customer_3022,India,2023-03-29,1
3023,Customer_3023,UAE,2022-11-23,
3024,Customer_3024,Pakistan,2023-02-06,1
3025,Customer_3025,Pakistan,2024-01-18,1
3026,Customer_3026,India,2023-07-22,0
3027,Customer_3027,USA,2022-11-18,0
3028,Customer_3028,UAE,2023-06-11,0
3029,Customer_3029,UAE,2023-06-29,0
3030,Customer_3030,UAE,2023-11-10,0
3031,Customer_3031,Pakistan,2023-09-23,0
3032,Customer_3032,India,2022-02-01,0
3033,Customer_3033,UK,2023-06-04,0
3034,Customer_3034,Pakistan,2022-01-14,0
3035,Customer_3035,Pakistan,2024-04-20,0
3036,Customer_3036,Pakistan,2023-05-23,1
3037,Customer_3037,India,2022-11-22,1
3038,Customer_3038,,2023-03-13,0
3039,Customer_3039,Pakistan,2022-02-23,1
3040,Customer_3040,India,2022-04-17,1
3041,Customer_3041,Pakistan,2024-01-11,0
3042,Customer_3042,,2022-12-06,1
3043,Customer_3043,Pakistan,2022-11-02,
3044,Customer_3044,India,2024-04-14,1
3045,Customer_3045,UAE,2022-08-24,0
3046,Customer_3046,UAE,2022-08-17,1
3047,Customer_3047,India,2022-07-29,0
3048,Customer_3048,Pakistan,2024-06-06,1
3049,Customer_3049,India,2023-10-10,
3050,Customer_3050,Pakistan,2022-06-21,1
3051,Customer_3051,Pakistan,2022-11-07,
3052,Customer_3052,India,2022-05-17,0
3053,Customer_3053,Pakistan,2022-07-14,
3054,Customer_3054,Pakistan,2022-10-16,1
3055,Customer_3055,UAE,2022-01-28,0
3056,Customer_3056,,2024-04-28,1
3057,Customer_3057,UAE,2023-12-12,0
3058,Customer_3058,Pakistan,2024-04-14,0
3059,Customer_3059,Pakistan,2022-05-24,1
3060,Customer_3060,,2022-01-19,0
3061,Customer_3061,Pakistan,2022-10-05,1
3062,Customer_3062,Pakistan,2024-04-15,0
3063,Customer_3063,India,2023-09-27,0
3064,Customer_3064,UAE,2024-05-31,
3065,Customer_3065,UAE,2022-06-22,0
3066,Customer_3066,Pakistan,2023-03-07,1
3067,Customer_3067,Pakistan,2023-03-14,1
3068,Customer_3068,,2022-04-21,1
3069,Customer_3069,Pakistan,2023-10-06,
3070,Customer_3070,UAE,2023-06-07,1
3071,Customer_3071,UAE,2022-03-05,0
3072,Customer_3072,UAE,2023-07-26,1
3073,Customer_3073,Pakistan,2023-09-21,0
3074,Customer_3074,Pakistan,2023-11-28,1
3075,Customer_3075,India,2023-09-09,
3076,Customer_3076,USA,2022-08-28,1
3077,Customer_3077,USA,2022-03-24,1
3078,Customer_3078,Pakistan,2022-03-19,1
3079,Customer_3079,Pakistan,2024-05-21,1
3080,Customer_3080,USA,2022-05-09,
3081,Customer_3081,UAE,2024-04-01,0
3082,Customer_3082,USA,2022-05-21,0
3083,Customer_3083,Pakistan,2023-07-06,1
3084,Customer_3084,India,2022-11-28,1
3085,Customer_3085,UAE,2022-08-03,0
3086,Customer_3086,UAE,2022-05-01,0
3087,Customer_3087,India,2024-02-04,0
3088,Customer_3088,Pakistan,2023-02-19,
3089,Customer_3089,India,2023-08-19,1
3090,Customer_3090,Pakistan,2022-06-09,0
3091,Customer_3091,India,2024-01-04,0
3092,Customer_3092,,2022-09-05,0
3093,Customer_3093,India,2023-08-02,0
3094,Customer_3094,UK,2022-01-21,0
3095,Customer_3095,Pakistan,2024-02-21,
3096,Customer_3096,UAE,2023-05-07,
3097,Customer_3097,,2022-05-24,0
3098,Customer_3098,Pakistan,2024-05-25,0
3099,Customer_3099,Pakistan,2023-06-18,0
3100,Customer_3100,India,2022-05-05,1
3101,Customer_3101,Pakistan,2022-12-06,0
3102,Customer_3102,UAE,2024-04-13,0
3103,Customer_3103,USA,2024-05-16,0
3104,Customer_3104,India,2022-01-26,1
3105,Customer_3105,Pakistan,2023-04-09,1
3106,Customer_3106,India,2023-11-08,1
3107,Customer_3107,UAE,2023-03-24,0
3108,Customer_3108,Pakistan,2023-01-02,
3109,Customer_3109,India,2022-11-02,
3110,Customer_3110,UAE,2022-06-22,0
3111,Customer_3111,UAE,2023-03-02,0
3112,Customer_3112,Pakistan,2022-03-08,1
3113,Customer_3113,UAE,2023-07-19,0
3114,Customer_3114,Pakistan,2022-04-13,0
3115,Customer_3115,Pakistan,2023-12-20,1
3116,Customer_3116,USA,2024-03-21,1
3117,Customer_3117,UAE,2024-03-09,0
3118,Customer_3118,Pakistan,2023-01-09,1
3119,Customer_3119,Pakistan,2022-10-18,
3120,Customer_3120,Pakistan,2022-01-07,0
3121,Customer_3121,Pakistan,2023-03-04,1
3122,Customer_3122,Pakistan,2022-11-06,0
3123,Customer_3123,Pakistan,2022-02-21,0
3124,Customer_3124,India,2022-01-04,1
3125,Customer_3125,UAE,2022-02-25,0
3126,Customer_3126,UAE,2023-08-19,0
3127,Customer_3127,UAE,2022-05-17,0
3128,Customer_3128,Pakistan,2023-12-01,1
3129,Customer_3129,,2024-03-06,1
3130,Customer_3130,UK,2023-12-12,0
3131,Customer_3131,UK,2022-03-10,1
3132,Customer_3132,UK,2022-06-19,0
3133,Customer_3133,USA,2024-02-12,1
3134,Customer_3134,India,2022-12-15,0
3135,Customer_3135,Pakistan,2023-04-06,1
3136,Customer_3136,UAE,2023-04-18,
3137,Customer_3137,UAE,2022-07-30,
3138,Customer_3138,UAE,2023-02-04,0
3139,Customer_3139,India,2022-03-27,1
3140,Customer_3140,Pakistan,2022-10-02,0
3141,Customer_3141,India,2023-05-24,
3142,Customer_3142,USA,2024-02-13,0
3143,Customer_3143,India,2023-06-18,0
3144,Customer_3144,India,2022-07-26,0
3145,Customer_3145,Pakistan,2024-02-21,0
3146,Customer_3146,India,2023-02-12,1
3147,Customer_3147,USA,2022-02-27,
3148,Customer_3148,UAE,2024-06-16,1
3149,Customer_3149,UK,2022-12-05,1
3150,Customer_3150,India,2022-07-20,1
3151,Customer_3151,UAE,2023-08-09,0
3152,Customer_3152,Pakistan,2024-05-27,0
3153,Customer_3153,UAE,2022-05-16,0
3154,Customer_3154,India,2024-03-10,0
3155,Customer_3155,India,2024-01-31,0
3156,Customer_3156,UAE,2023-12-31,0
3157,Customer_3157,USA,2023-05-20,0
3158,Customer_3158,Pakistan,2024-01-17,0
3159,Customer_3159,UK,2022-07-01,
3160,Customer_3160,Pakistan,2022-08-06,0
3161,Customer_3161,India,2023-03-04,1
3162,Customer_3162,Pakistan,2022-01-13,1
3163,Customer_3163,Pakistan,2023-11-16,1
3164,Customer_3164,India,2024-06-10,0
3165,Customer_3165,Pakistan,2024-05-06,0
3166,Customer_3166,India,2024-03-08,0
3167,Customer_3167,USA,2022-05-21,0
3168,Customer_3168,Pakistan,2024-05-27,0
3169,Customer_3169,UK,2022-10-29,1
3170,Customer_3170,India,2023-11-30,1
3171,Customer_3171,UAE,2023-05-21,1
3172,Customer_3172,Pakistan,2022-02-03,0
3173,Customer_3173,Pakistan,2024-06-19,0
3174,Customer_3174,Pakistan,2023-05-11,1
3175,Customer_3175,Pakistan,2022-08-12,0
3176,Customer_3176,Pakistan,2023-10-28,1
3177,Customer_3177,UAE,2022-12-16,1
3178,Customer_3178,USA,2023-02-01,0
3179,Customer_3179,UK,2023-03-01,0
3180,Customer_3180,UAE,2023-05-08,1
3181,Customer_3181,Pakistan,2023-05-09,0
3182,Customer_3182,Pakistan,2023-09-07,0
3183,Customer_3183,Pakistan,2024-02-11,0
3184,Customer_3184,Pakistan,2022-10-17,0
3185,Customer_3185,India,2022-05-07,1
3186,Customer_3186,India,2022-06-10,1
3187,Customer_3187,India,2022-04-11,0
3188,Customer_3188,India,2022-05-17,
3189,Customer_3189,UK,2022-07-17,
3190,Customer_3190,UK,2023-09-03,
3191,Customer_3191,Pakistan,2023-10-17,1
3192,Customer_3192,USA,2022-09-03,0
3193,Customer_3193,,2022-10-09,0
3194,Customer_3194,Pakistan,2022-03-24,1
3195,Customer_3195,India,2022-02-24,1
3196,Customer_3196,India,2023-08-27,1
3197,Customer_3197,USA,2023-11-28,
3198,Customer_3198,USA,2022-04-15,1
3199,Customer_3199,Pakistan,2022-11-21,0
3200,Customer_3200,India,2023-10-26,0
3201,Customer_3201,India,2023-07-26,0
3202,Customer_3202,India,2024-02-18,1
3203,Customer_3203,Pakistan,2024-05-28,1
3204,Customer_3204,USA,2022-04-28,1
3205,Customer_3205,UAE,2022-11-26,1
3206,Customer_3206,UK,2024-01-03,
3207,Customer_3207,USA,2023-04-19,1
3208,Customer_3208,UAE,2023-04-11,1
3209,Customer_3209,India,2022-10-13,0
3210,Customer_3210,UAE,2024-04-16,1
3211,Customer_3211,Pakistan,2022-05-15,1
3212,Customer_3212,UAE,2023-08-04,0
3213,Customer_3213,Pakistan,2023-02-22,0
3214,Customer_3214,UAE,2024-04-27,
3215,Customer_3215,Pakistan,2022-10-05,0
3216,Customer_3216,Pakistan,2023-12-14,1
3217,Customer_3217,Pakistan,2022-08-12,0
3218,Customer_3218,Pakistan,2023-07-10,1
3219,Customer_3219,UAE,2022-07-19,1
3220,Customer_3220,UAE,2022-07-15,0
3221,Customer_3221,India,2023-02-26,0
3222,Customer_3222,Pakistan,2024-05-09,
3223,Customer_3223,Pakistan,2024-01-15,1
3224,Customer_3224,Pakistan,2023-07-25,1
3225,Customer_3225,Pakistan,2023-08-07,0
3226,Customer_3226,USA,2022-09-07,0
3227,Customer_3227,Pakistan,2023-05-06,0
3228,Customer_3228,India,2023-02-09,1
3229,Customer_3229,Pakistan,2024-04-21,0
3230,Customer_3230,Pakistan,2023-06-28,0
3231,Customer_3231,India,2023-09-22,0
3232,Customer_3232,UAE,2024-05-02,0
3233,Customer_3233,Pakistan,2022-10-24,1
3234,Customer_3234,Pakistan,2022-08-28,0
3235,Customer_3235,India,2022-07-13,1
3236,Customer_3236,Pakistan,2023-01-01,
3237,Customer_3237,Pakistan,2023-03-23,0
3238,Customer_3238,,2022-02-12,1
3239,Customer_3239,UAE,2024-01-30,
3240,Customer_3240,India,2022-03-25,
3241,Customer_3241,India,2023-10-23,0
3242,Customer_3242,India,2024-04-05,0
3243,Customer_3243,India,2023-06-24,0
3244,Customer_3244,UAE,2022-11-11,1
3245,Customer_3245,UAE,2024-01-11,1
3246,Customer_3246,Pakistan,2022-02-09,1
3247,Customer_3247,India,2023-09-02,0
3248,Customer_3248,India,2024-03-04,0
3249,Customer_3249,USA,2022-08-05,1
3250,Customer_3250,UAE,2024-02-14,1
3251,Customer_3251,India,2022-01-27,1
3252,Customer_3252,Pakistan,2024-02-14,0
3253,Customer_3253,UAE,2023-01-03,0
3254,Customer_3254,Pakistan,2022-12-30,0
3255,Customer_3255,Pakistan,2024-04-03,0
3256,Customer_3256,Pakistan,2022-05-11,0
3257,Customer_3257,UAE,2022-05-18,0
3258,Customer_3258,Pakistan,2022-12-04,0
3259,Customer_3259,India,2022-04-01,0
3260,Customer_3260,USA,2022-03-18,0
3261,Customer_3261,Pakistan,2024-03-06,1
3262,Customer_3262,India,2023-02-24,0
3263,Customer_3263,India,2023-03-03,1
3264,Customer_3264,Pakistan,2022-10-18,1
3265,Customer_3265,UK,2022-08-30,1
3266,Customer_3266,Pakistan,2024-06-16,
3267,Customer_3267,India,2022-11-07,0
3268,Customer_3268,India,2024-06-12,1
3269,Customer_3269,UAE,2023-12-03,
3270,Customer_3270,UAE,2022-10-12,1
3271,Customer_3271,Pakistan,2023-05-17,0
3272,Customer_3272,Pakistan,2022-09-13,0
3273,Customer_3273,UAE,2024-04-01,0
3274,Customer_3274,India,2022-07-09,1
3275,Customer_3275,UK,2023-06-18,1
3276,Customer_3276,UK,2022-05-28,0
3277,Customer_3277,UK,2023-11-01,1
3278,Customer_3278,India,2023-08-29,1
3279,Customer_3279,Pakistan,2022-04-28,0
3280,Customer_3280,UK,2022-11-07,1
3281,Customer_3281,India,2023-04-05,1
3282,Customer_3282,Pakistan,2022-05-09,0
3283,Customer_3283,USA,2022-09-16,1
3284,Customer_3284,USA,2024-05-13,0
3285,Customer_3285,India,2024-02-19,1
3286,Customer_3286,Pakistan,2022-05-25,
3287,Customer_3287,India,2022-10-26,1
3288,Customer_3288,UK,2024-05-06,0
3289,Customer_3289,USA,2023-11-07,0
3290,Customer_3290,Pakistan,2023-12-29,0
3291,Customer_3291,Pakistan,2023-05-11,1
3292,Customer_3292,USA,2022-08-31,0
3293,Customer_3293,India,2022-08-09,1
3294,Customer_3294,India,2024-03-02,0
3295,Customer_3295,,2023-10-05,0
3296,Customer_3296,Pakistan,2024-06-07,0
3297,Customer_3297,UAE,2024-03-05,
3298,Customer_3298,Pakistan,2022-03-02,1
3299,Customer_3299,India,2022-02-08,0
3300,Customer_3300,UK,2022-08-30,0
3301,Customer_3301,India,2023-08-13,1
3302,Customer_3302,,2022-02-27,0
3303,Customer_3303,India,2022-10-10,1
3304,Customer_3304,Pakistan,2022-03-21,1
3305,Customer_3305,Pakistan,2023-04-14,1
3306,Customer_3306,India,2023-06-28,1
3307,Customer_3307,India,2023-08-23,1
3308,Customer_3308,Pakistan,2022-11-30,
3309,Customer_3309,India,2022-11-03,
3310,Customer_3310,India,2023-01-18,1
3311,Customer_3311,UAE,2022-11-17,0
3312,Customer_3312,UAE,2022-05-12,1
3313,Customer_3313,UAE,2022-03-12,0
3314,Customer_3314,Pakistan,2022-09-17,1
3315,Customer_3315,Pakistan,2023-06-21,1
3316,Customer_3316,UAE,2022-03-10,0
3317,Customer_3317,India,2022-06-17,0
3318,Customer_3318,Pakistan,2023-04-30,1
3319,Customer_3319,UK,2023-12-30,1
3320,Customer_3320,UK,2023-08-04,1
3321,Customer_3321,India,2022-06-13,1
3322,Customer_3322,Pakistan,2023-08-26,0
3323,Customer_3323,UK,2024-01-06,1
3324,Customer_3324,India,2024-05-13,0
3325,Customer_3325,UK,2024-02-09,1
3326,Customer_3326,UK,2024-01-31,0
3327,Customer_3327,UK,2022-09-05,1
3328,Customer_3328,India,2022-08-06,0
3329,Customer_3329,Pakistan,2022-12-03,0
3330,Customer_3330,UAE,2024-05-15,
3331,Customer_3331,UAE,2022-01-12,0
3332,Customer_3332,UAE,2023-08-05,0
3333,Customer_3333,Pakistan,2023-03-06,1
3334,Customer_3334,Pakistan,2023-03-29,1
3335,Customer_3335,USA,2023-04-29,0
3336,Customer_3336,UAE,2022-08-14,1
3337,Customer_3337,USA,2022-02-07,1
3338,Customer_3338,UK,2022-08-03,0
3339,Customer_3339,India,2022-01-26,0
3340,Customer_3340,UAE,2022-07-23,0
3341,Customer_3341,USA,2023-05-07,1
3342,Customer_3342,India,2024-03-02,0
3343,Customer_3343,UAE,2024-05-22,0
3344,Customer_3344,Pakistan,2022-09-28,1
3345,Customer_3345,India,2024-02-02,1
3346,Customer_3346,UAE,2022-06-18,0
3347,Customer_3347,Pakistan,2023-08-01,1
3348,Customer_3348,Pakistan,2022-09-19,0
3349,Customer_3349,Pakistan,2022-06-06,0
3350,Customer_3350,Pakistan,2022-07-24,1
3351,Customer_3351,Pakistan,2022-02-04,
3352,Customer_3352,India,2023-05-03,0
3353,Customer_3353,USA,2022-12-10,1
3354,Customer_3354,India,2022-03-02,1
3355,Customer_3355,Pakistan,2023-02-26,0
3356,Customer_3356,Pakistan,2022-03-29,1
3357,Customer_3357,UAE,2022-07-15,0
3358,Customer_3358,India,2023-06-08,
3359,Customer_3359,UK,2022-12-30,1
3360,Customer_3360,UAE,2024-04-16,0
3361,Customer_3361,UK,2023-02-20,0
3362,Customer_3362,Pakistan,2022-04-24,0
3363,Customer_3363,UAE,2022-06-13,0
3364,Customer_3364,Pakistan,2023-08-06,0
3365,Customer_3365,USA,2022-11-24,0
3366,Customer_3366,UAE,2023-08-22,1
3367,Customer_3367,Pakistan,2022-11-27,0
3368,Customer_3368,Pakistan,2022-02-16,1
3369,Customer_3369,Pakistan,2023-06-17,1
3370,Customer_3370,UAE,2023-10-05,1
3371,Customer_3371,Pakistan,2022-04-29,1
3372,Customer_3372,India,2022-08-10,0
3373,Customer_3373,Pakistan,2022-05-26,0
3374,Customer_3374,UAE,2022-08-14,1
3375,Customer_3375,UK,2023-11-16,1
3376,Customer_3376,UK,2023-04-07,1
3377,Customer_3377,UK,2022-06-16,1
3378,Customer_3378,Pakistan,2022-01-14,
3379,Customer_3379,Pakistan,2024-03-17,1
3380,Customer_3380,UAE,2023-06-15,1
3381,Customer_3381,India,2022-08-02,0
3382,Customer_3382,India,2023-05-12,0
3383,Customer_3383,Pakistan,2024-03-19,1
3384,Customer_3384,Pakistan,2023-11-02,0
3385,Customer_3385,Pakistan,2024-02-23,0
3386,Customer_3386,USA,2022-10-24,0
3387,Customer_3387,Pakistan,2022-11-27,1
3388,Customer_3388,India,2022-09-07,0
3389,Customer_3389,Pakistan,2024-01-09,1
3390,Customer_3390,UAE,2023-11-11,0
3391,Customer_3391,Pakistan,2022-04-20,0
3392,Customer_3392,USA,2024-02-10,0
3393,Customer_3393,USA,2022-04-24,0
3394,Customer_3394,Pakistan,2022-11-20,1
3395,Customer_3395,USA,2023-05-10,0
3396,Customer_3396,,2023-03-11,0
3397,Customer_3397,UK,2022-07-26,1
3398,Customer_3398,UK,2023-01-26,1
3399,Customer_3399,Pakistan,2023-12-14,0
3400,Customer_3400,India,2022-05-15,0
3401,Customer_3401,Pakistan,2023-03-27,
3402,Customer_3402,Pakistan,2022-02-23,1
3403,Customer_3403,,2022-01-28,0
3404,Customer_3404,Pakistan,2023-12-30,1
3405,Customer_3405,UAE,2023-10-26,0
3406,Customer_3406,UK,2023-09-25,0
3407,Customer_3407,USA,2022-07-10,1
3408,Customer_3408,,2023-06-15,1
3409,Customer_3409,Pakistan,2022-02-12,0
3410,Customer_3410,Pakistan,2023-03-13,1
3411,Customer_3411,India,2022-03-20,0
3412,Customer_3412,Pakistan,2022-09-09,0
3413,Customer_3413,Pakistan,2023-01-29,0
3414,Customer_3414,India,2022-10-27,0
3415,Customer_3415,UK,2024-03-10,
3416,Customer_3416,India,2022-01-18,1
3417,Customer_3417,Pakistan,2023-07-10,0
3418,Customer_3418,UAE,2022-04-26,
3419,Customer_3419,Pakistan,2022-03-02,1
3420,Customer_3420,Pakistan,2023-05-04,1
3421,Customer_3421,UK,2023-12-24,
3422,Customer_3422,UAE,2022-06-02,0
3423,Customer_3423,UK,2023-05-15,1
3424,Customer_3424,Pakistan,2023-10-27,1
3425,Customer_3425,UK,2023-09-22,1
3426,Customer_3426,UAE,2023-02-06,1
3427,Customer_3427,India,2024-03-10,0
3428,Customer_3428,UAE,2022-04-27,1
3429,Customer_3429,USA,2022-07-30,0
3430,Customer_3430,India,2023-04-13,0
3431,Customer_3431,India,2022-01-20,0
3432,Customer_3432,,2022-11-24,
3433,Customer_3433,UK,2022-02-05,0
3434,Customer_3434,India,2023-03-31,1
3435,Customer_3435,UAE,2023-05-07,0
3436,Customer_3436,India,2024-04-24,
3437,Customer_3437,Pakistan,2023-07-20,0
3438,Customer_3438,India,2022-12-22,1
3439,Customer_3439,USA,2022-09-23,1
3440,Customer_3440,USA,2024-02-01,0
3441,Customer_3441,Pakistan,2023-06-02,0
3442,Customer_3442,India,2022-11-07,1
3443,Customer_3443,Pakistan,2022-09-05,
3444,Customer_3444,,2023-03-25,1
3445,Customer_3445,,2023-01-16,0
3446,Customer_3446,UAE,2022-01-05,1
3447,Customer_3447,UK,2022-09-14,0
3448,Customer_3448,UAE,2024-02-20,1
3449,Customer_3449,India,2024-05-12,1
